駅コード,都道府県,沿線名,駅名
"6631395","鳥取県","山陰本線","乃木"
"6631400","鳥取県","山陰本線","玉造温泉"
"6631405","鳥取県","山陰本線","来待"
"6631410","鳥取県","山陰本線","宍道"
"6631415","鳥取県","山陰本線","荘原"
"6631420","鳥取県","山陰本線","直江"
"6631425","鳥取県","山陰本線","出雲市"
"6631430","鳥取県","山陰本線","西出雲"
"6631435","鳥取県","山陰本線","出雲神西"
"6631440","鳥取県","山陰本線","江南"
"6631445","鳥取県","山陰本線","小田"
"6631450","鳥取県","山陰本線","田儀"
"6631455","鳥取県","山陰本線","波根"
"6631460","鳥取県","山陰本線","久手"
"6631465","鳥取県","山陰本線","大田市"
"6631470","鳥取県","山陰本線","静間"
"6631475","鳥取県","山陰本線","五十猛"
"6631480","鳥取県","山陰本線","仁万"
"6631485","鳥取県","山陰本線","馬路"
"6631490","鳥取県","山陰本線","湯里"
"6631495","鳥取県","山陰本線","温泉津"
"6631500","鳥取県","山陰本線","石見福光"
"6631505","鳥取県","山陰本線","黒松"
"6631510","鳥取県","山陰本線","浅利"
"6631515","鳥取県","山陰本線","江津"
"6631520","鳥取県","山陰本線","都野津"
"6631525","鳥取県","山陰本線","敬川"
"6631530","鳥取県","山陰本線","波子"
"6631535","鳥取県","山陰本線","久代"
"6631540","鳥取県","山陰本線","下府"
"6631545","鳥取県","山陰本線","浜田"
"6631550","鳥取県","山陰本線","西浜田"
"6631555","鳥取県","山陰本線","周布"
"6631560","鳥取県","山陰本線","折居"
"6631565","鳥取県","山陰本線","三保三隅"
"6631570","鳥取県","山陰本線","岡見"
"6631575","鳥取県","山陰本線","鎌手"
"6631580","鳥取県","山陰本線","石見津田"
"6631585","鳥取県","山陰本線","益田"
"6631590","鳥取県","山陰本線","戸田小浜"
"6631595","鳥取県","山陰本線","飯浦"
"6631600","鳥取県","山陰本線","江崎"
"6631605","鳥取県","山陰本線","須佐"
"6631610","鳥取県","山陰本線","宇田郷"
"6631615","鳥取県","山陰本線","木与"
"6631620","鳥取県","山陰本線","奈古"
"6631625","鳥取県","山陰本線","長門大井"
"6631630","鳥取県","山陰本線","越ヶ浜"
"6631635","鳥取県","山陰本線","東萩"
"6631640","鳥取県","山陰本線","萩"
"6631645","鳥取県","山陰本線","玉江"
"6631650","鳥取県","山陰本線","三見"
"6631655","鳥取県","山陰本線","飯井"
"6631660","鳥取県","山陰本線","長門三隅"
"6631665","鳥取県","山陰本線","仙崎"
"6631670","鳥取県","山陰本線","長門市"
"6631675","鳥取県","山陰本線","黄波戸"
"6631680","鳥取県","山陰本線","長門古市"
"6631685","鳥取県","山陰本線","人丸"
"6631690","鳥取県","山陰本線","伊上"
"6631695","鳥取県","山陰本線","長門粟野"
"6631700","鳥取県","山陰本線","阿川"
"6631705","鳥取県","山陰本線","特牛"
"6631710","鳥取県","山陰本線","滝部"
"6631715","鳥取県","山陰本線","長門二見"
"6631720","鳥取県","山陰本線","宇賀本郷"
"6631725","鳥取県","山陰本線","湯玉"
"6631730","鳥取県","山陰本線","小串"
"6631735","鳥取県","山陰本線","川棚温泉"
"6631740","鳥取県","山陰本線","黒井村"
"6631745","鳥取県","山陰本線","梅ヶ峠"
"6631750","鳥取県","山陰本線","吉見"
"6631755","鳥取県","山陰本線","福江"
"6631760","鳥取県","山陰本線","安岡"
"10000010","鳥取県","山陰本線","梶栗郷台地"
"6631765","鳥取県","山陰本線","綾羅木"
"6631770","鳥取県","山陰本線","幡生"
"6631775","鳥取県","山陰本線","下関"
"6635010","鳥取県","若桜鉄道","郡家"
"6635015","鳥取県","若桜鉄道","八頭高校前"
"6635020","鳥取県","若桜鉄道","因幡船岡"
"6635030","鳥取県","若桜鉄道","隼"
"6635040","鳥取県","若桜鉄道","安部"
"6635050","鳥取県","若桜鉄道","八東"
"6635055","鳥取県","若桜鉄道","徳丸"
"6635060","鳥取県","若桜鉄道","丹比"
"6635070","鳥取県","若桜鉄道","若桜"
"6636010","鳥取県","境線","米子"
"6636020","鳥取県","境線","博労町"
"6636025","鳥取県","境線","富士見町"
"6636030","鳥取県","境線","後藤"
"6636035","鳥取県","境線","三本松口"
"6636040","鳥取県","境線","河崎口"
"6636050","鳥取県","境線","弓ヶ浜"
"6636060","鳥取県","境線","和田浜"
"6636065","鳥取県","境線","御崎口"
"6636070","鳥取県","境線","大篠津"
"6636080","鳥取県","境線","中浜"
"6636085","鳥取県","境線","高松町"
"6636090","鳥取県","境線","余子"
"6636100","鳥取県","境線","上道"
"6636105","鳥取県","境線","馬場崎町"
"6636110","鳥取県","境線","境港"
"6631005","島根県","山陰本線","京都"
"10000354","島根県","山陰本線","梅小路京都西"
"6631010","島根県","山陰本線","丹波口"
"6631015","島根県","山陰本線","二条"
"6631018","島根県","山陰本線","円町"
"6631020","島根県","山陰本線","花園"
"6631023","島根県","山陰本線","太秦"
"6631025","島根県","山陰本線","嵯峨嵐山"
"6631030","島根県","山陰本線","保津峡"
"6631035","島根県","山陰本線","馬堀"
"6631040","島根県","山陰本線","亀岡"
"6631045","島根県","山陰本線","並河"
"6631050","島根県","山陰本線","千代川"
"6631055","島根県","山陰本線","八木"
"6631060","島根県","山陰本線","吉富"
"6631065","島根県","山陰本線","園部"
"6631070","島根県","山陰本線","船岡"
"6631075","島根県","山陰本線","日吉"
"6631078","島根県","山陰本線","鍼灸大学前"
"6631080","島根県","山陰本線","胡麻"
"6631085","島根県","山陰本線","下山"
"6631090","島根県","山陰本線","和知"
"6631095","島根県","山陰本線","安栖里"
"6631100","島根県","山陰本線","立木"
"6631105","島根県","山陰本線","山家"
"6631110","島根県","山陰本線","綾部"
"6631115","島根県","山陰本線","高津"
"6631120","島根県","山陰本線","石原"
"6631125","島根県","山陰本線","福知山"
"6631130","島根県","山陰本線","上川口"
"6631135","島根県","山陰本線","下夜久野"
"6631140","島根県","山陰本線","上夜久野"
"6631145","島根県","山陰本線","梁瀬"
"6631150","島根県","山陰本線","和田山"
"6631155","島根県","山陰本線","養父"
"6631160","島根県","山陰本線","八鹿"
"6631165","島根県","山陰本線","江原"
"6631170","島根県","山陰本線","国府"
"6631175","島根県","山陰本線","豊岡"
"6631180","島根県","山陰本線","玄武洞"
"6631185","島根県","山陰本線","城崎温泉"
"6631190","島根県","山陰本線","竹野"
"6631195","島根県","山陰本線","佐津"
"6631200","島根県","山陰本線","柴山"
"6631205","島根県","山陰本線","香住"
"6631210","島根県","山陰本線","鎧"
"6631215","島根県","山陰本線","餘部"
"6631220","島根県","山陰本線","久谷"
"6631225","島根県","山陰本線","浜坂"
"6631230","島根県","山陰本線","諸寄"
"6631235","島根県","山陰本線","居組"
"6631240","島根県","山陰本線","東浜"
"6631245","島根県","山陰本線","岩美"
"6631250","島根県","山陰本線","大岩"
"6631255","島根県","山陰本線","福部"
"6631260","島根県","山陰本線","鳥取"
"6631265","島根県","山陰本線","湖山"
"6631267","島根県","山陰本線","鳥取大学前"
"6631270","島根県","山陰本線","末恒"
"6631275","島根県","山陰本線","宝木"
"6631280","島根県","山陰本線","浜村"
"6631285","島根県","山陰本線","青谷"
"6631290","島根県","山陰本線","泊"
"6631295","島根県","山陰本線","松崎"
"6631300","島根県","山陰本線","倉吉"
"6631305","島根県","山陰本線","下北条"
"6631310","島根県","山陰本線","由良"
"6631315","島根県","山陰本線","浦安"
"6631320","島根県","山陰本線","八橋"
"6631325","島根県","山陰本線","赤碕"
"6631330","島根県","山陰本線","中山口"
"6631335","島根県","山陰本線","下市"
"6631340","島根県","山陰本線","御来屋"
"6631345","島根県","山陰本線","名和"
"6631350","島根県","山陰本線","大山口"
"6631355","島根県","山陰本線","淀江"
"6631360","島根県","山陰本線","伯耆大山"
"6631363","島根県","山陰本線","東山公園"
"6631365","島根県","山陰本線","米子"
"6631370","島根県","山陰本線","安来"
"6631375","島根県","山陰本線","荒島"
"6631380","島根県","山陰本線","揖屋"
"6631385","島根県","山陰本線","東松江"
"6631390","島根県","山陰本線","松江"
"6631395","島根県","山陰本線","乃木"
"6631400","島根県","山陰本線","玉造温泉"
"6631405","島根県","山陰本線","来待"
"6631410","島根県","山陰本線","宍道"
"6631415","島根県","山陰本線","荘原"
"6631420","島根県","山陰本線","直江"
"6631425","島根県","山陰本線","出雲市"
"6631430","島根県","山陰本線","西出雲"
"6631435","島根県","山陰本線","出雲神西"
"6631440","島根県","山陰本線","江南"
"6631445","島根県","山陰本線","小田"
"6631450","島根県","山陰本線","田儀"
"6631455","島根県","山陰本線","波根"
"6631460","島根県","山陰本線","久手"
"6631465","島根県","山陰本線","大田市"
"6631470","島根県","山陰本線","静間"
"6631475","島根県","山陰本線","五十猛"
"6631480","島根県","山陰本線","仁万"
"6631485","島根県","山陰本線","馬路"
"6631490","島根県","山陰本線","湯里"
"6631495","島根県","山陰本線","温泉津"
"6631500","島根県","山陰本線","石見福光"
"6631505","島根県","山陰本線","黒松"
"6631510","島根県","山陰本線","浅利"
"6631515","島根県","山陰本線","江津"
"6631520","島根県","山陰本線","都野津"
"6631525","島根県","山陰本線","敬川"
"6631530","島根県","山陰本線","波子"
"6631535","島根県","山陰本線","久代"
"6631540","島根県","山陰本線","下府"
"6631545","島根県","山陰本線","浜田"
"6631550","島根県","山陰本線","西浜田"
"6631555","島根県","山陰本線","周布"
"6631560","島根県","山陰本線","折居"
"6631565","島根県","山陰本線","三保三隅"
"6631570","島根県","山陰本線","岡見"
"6631575","島根県","山陰本線","鎌手"
"6631580","島根県","山陰本線","石見津田"
"6631585","島根県","山陰本線","益田"
"6631590","島根県","山陰本線","戸田小浜"
"6631595","島根県","山陰本線","飯浦"
"6631600","島根県","山陰本線","江崎"
"6631605","島根県","山陰本線","須佐"
"6631610","島根県","山陰本線","宇田郷"
"6631615","島根県","山陰本線","木与"
"6631620","島根県","山陰本線","奈古"
"6631625","島根県","山陰本線","長門大井"
"6631630","島根県","山陰本線","越ヶ浜"
"6631635","島根県","山陰本線","東萩"
"6631640","島根県","山陰本線","萩"
"6631645","島根県","山陰本線","玉江"
"6631650","島根県","山陰本線","三見"
"6631655","島根県","山陰本線","飯井"
"6631660","島根県","山陰本線","長門三隅"
"6631665","島根県","山陰本線","仙崎"
"6631670","島根県","山陰本線","長門市"
"6631675","島根県","山陰本線","黄波戸"
"6631680","島根県","山陰本線","長門古市"
"6631685","島根県","山陰本線","人丸"
"6631690","島根県","山陰本線","伊上"
"6631695","島根県","山陰本線","長門粟野"
"6631700","島根県","山陰本線","阿川"
"6631705","島根県","山陰本線","特牛"
"6631710","島根県","山陰本線","滝部"
"6631715","島根県","山陰本線","長門二見"
"6631720","島根県","山陰本線","宇賀本郷"
"6631725","島根県","山陰本線","湯玉"
"6631730","島根県","山陰本線","小串"
"6631735","島根県","山陰本線","川棚温泉"
"6631740","島根県","山陰本線","黒井村"
"6631745","島根県","山陰本線","梅ヶ峠"
"6631750","島根県","山陰本線","吉見"
"6631755","島根県","山陰本線","福江"
"6631760","島根県","山陰本線","安岡"
"10000010","島根県","山陰本線","梶栗郷台地"
"6631765","島根県","山陰本線","綾羅木"
"6631770","島根県","山陰本線","幡生"
"6631775","島根県","山陰本線","下関"
"6637010","島根県","木次線","宍道"
"6637020","島根県","木次線","南宍道"
"6637030","島根県","木次線","加茂中"
"6637040","島根県","木次線","幡屋"
"6637050","島根県","木次線","出雲大東"
"6637060","島根県","木次線","南大東"
"6637070","島根県","木次線","木次"
"6637080","島根県","木次線","日登"
"6637090","島根県","木次線","下久野"
"6637100","島根県","木次線","出雲八代"
"6637110","島根県","木次線","出雲三成"
"6637120","島根県","木次線","亀嵩"
"6637130","島根県","木次線","出雲横田"
"6637140","島根県","木次線","八川"
"6637150","島根県","木次線","出雲坂根"
"6637160","島根県","木次線","三井野原"
"6637170","島根県","木次線","油木"
"6637180","島根県","木次線","備後落合"
"6639010","島根県","三江線","江津"
"6639020","島根県","三江線","江津本町"
"6639030","島根県","三江線","千金"
"6639040","島根県","三江線","川平"
"6639050","島根県","三江線","川戸"
"6639060","島根県","三江線","田津"
"6639070","島根県","三江線","石見川越"
"6639080","島根県","三江線","鹿賀"
"6639090","島根県","三江線","因原"
"6639100","島根県","三江線","石見川本"
"6639110","島根県","三江線","木路原"
"6639120","島根県","三江線","竹"
"6639130","島根県","三江線","乙原"
"6639140","島根県","三江線","石見簗瀬"
"6639150","島根県","三江線","明塚"
"6639160","島根県","三江線","粕淵"
"6639170","島根県","三江線","浜原"
"6639180","島根県","三江線","沢谷"
"6639190","島根県","三江線","潮"
"6639200","島根県","三江線","石見松原"
"6639210","島根県","三江線","石見都賀"
"6639220","島根県","三江線","宇都井"
"6639230","島根県","三江線","伊賀和志"
"6639240","島根県","三江線","口羽"
"6639250","島根県","三江線","江平"
"6639260","島根県","三江線","作木口"
"6639270","島根県","三江線","香淀"
"6639280","島根県","三江線","式敷"
"6639290","島根県","三江線","信木"
"6639300","島根県","三江線","所木"
